Sentence,Joy,Sadness,Anticipation,Surprise,Anger,Fear,Disgust,Trust,clusters
ナイトマーケット始まるよ～ 気になるメニューは、天ぷら＼(^o^)／,0.5559265585794468,0.0,0.7697855298838508,0.0,0.0,0.0,0.0,0.0,-1
[USER] バタバタしていて、今、ツイートを拝見しました。ごめんなさい(＞人＜;)予約して行ったのですが満席で最後尾の補助席でした。また、開催されると良いですね・・・その時は、事前にご連絡致します。,0.0921281040529325,0.2520673744614281,0.23240017080361103,0.08438860079122322,0.0,0.19195562591219498,0.0,0.0383874084465091,6
ポチってしまった。 RT [USER] ほしいし ＞ あの台車がついにラジコンになった。フルファンクション台車型ラジコンカー（動画あり） : ギズモード・ジャパン [URL],0.21715110646844266,0.0,0.2829240364908369,0.12965910785883453,0.0,0.0,0.0,0.009491830750646545,-1
久々にインデックス２を見た なんか続きが気になるなー ラノベでも買おっかな,0.16087936913827955,0.0,0.5959848563660363,0.0,0.0,0.0,0.0,0.0,-1
ハイビスカスの花がたくさん(^_^)v 一度にこれだけたくさん咲くのは珍しいね。 [URL],0.2718915347082412,0.0,0.02382092710903922,0.379730675280358,0.0,0.0,0.0,0.04240157720197407,6
[USER] もう私はブレイクンハート…  夜通しで構想考えてよう…,0.0,0.10424974580217941,0.34771130713895265,0.0,0.0,0.07916871373590086,0.010082871994689633,0.11521390196973383,4
[USER] お星さまもお祝いしてくれたのねん♪( ´▽｀)＜はぴば☆彡,0.7983979753465792,0.039709190580229925,0.20872612194835335,0.12220588942681793,0.0,0.0,0.0,0.16854204975500742,1
"岩崎先生です！うちのゼミの先生が三重大で教えてた因縁できたらしい""[USER] だれだれ RT [USER] そういえば今三重大人文の先生の授業受けてます""",0.2427059634954611,0.0,0.19622008896373325,0.27998264676980517,0.0,0.0,0.0,0.18799556563326286,6
天候が原因のロケだった？ だとしてもいらいらするよね。 RT [USER] 当日に一週間前から予定してた打ち合わせやロケハンをキャンセルされるとマジイライラする。今日何個撮影出来たのに。あああ、一日も空いた。どうしよう。ハリーポッターでも観に行くか～,0.0,0.4484328165465304,0.11343186619430924,0.026514511957074896,0.6828371121306943,0.07152401908164242,0.5311304596308465,0.0,5
お早うございます。今朝は雨降りです。空も冬空です。今からが本当に寒くなりそうです。,0.037624806869021005,0.17424981791783117,0.005551390177103147,0.05964513493116714,0.0,0.3283691904404569,0.045955072233412095,0.006694042653451297,5
遊びにきてくだしゃい(＾ｰ^)ノRT [USER] 今度是非連れてってほしいに RT [USER] なう∧( 'Θ' )∧ [URL],0.32960300852212415,0.012867119404524889,0.7142111739118112,0.0,0.0,0.0,0.0,0.054247781248362735,2
初心者向けTips｜iPhoneのカメラで手ぶれせずに写真を撮るコツ « iPhone女史 [URL],0.16711041091036205,0.0,0.40275872357597403,0.0,0.0,0.013957045263453965,0.08886707367173988,0.17162879452764854,4
[USER] 妄想癖、ドリームライダー、良いですね！　私も好きです。ドリームライダーも赤線街路でしたっけ。あれは良い……。,0.5726259131892449,0.0,0.19848470673421176,0.0,0.0,0.0,0.0,0.08003447054495244,-1
さっちゃんとbeans cafe なう（＾＿＾）当たりや。ヤミー//// [URL],0.6417592216978317,0.0,0.29826302424230466,1.5300416429018095e-05,0.0,0.0,0.0,0.0,1
バックウケ△;バックタチ○;絡みウケ◎;絡みタチ◎店長から一言『超期待の新星takui君!!!なんと只今1割引キャンペーン実施中です!』 [URL]   安っ(￣◇￣;),0.5255183724026653,0.0,0.17387609851483207,0.344606088142121,0.0,0.0,0.0,0.2143685151365225,1
[USER] 日本語読めますかぁ？代々木のコンサート楽しみにしてるよ～。でも、からだがなおったらね(^-^)v,0.3542030325259666,0.01624483008606665,0.7325967630636705,0.0,0.0,0.0,0.0,0.05221197976608168,2
26時間経過！ちょっと早い脱原発光のルネサンスを関電前でしませんか？ [URL],0.05952869789340059,0.0017184437239895977,0.41670514052113455,0.17987362822371722,0.0,0.0,0.0,0.019810035618285253,4
京都のタクシーは、一日の走行距離が250kmまでという規制があることを皆さんご存知ですか？オーバーする場合は、250km以内に乗客を降ろすそうです。なんか矛盾です。京都は人口比率からタクシーが多いそうです。,0.009303682535654023,0.06568772362255752,0.00042728660522300607,0.12280031739474376,0.0,0.09617515565628938,0.03370449692401095,0.0,6
[USER] マジか！(◎_◎;)実家に手紙届いてるはずよ。来てなかったら森山をシバこう！,0.0,0.0769782367573398,0.3519645460690197,0.4072375460357793,0.06883919728320002,0.4472891271408954,0.0,0.10444766507450613,5
[USER] javoue ca va 10minutes mais apres cest rwliy.,0.32631855622436434,0.0,0.14064483966736827,0.026809075763645177,0.0,0.0,0.0,0.06988562326306988,6
出水市体育館横で、出水の情報発信焼酎「飛来」を販売中！ 今日は午後４時までです！  よかったら、いかがでしょうか？  待ってまぁーす！ [URL],0.3405795977828598,0.0,0.643999130389375,0.0,0.0,0.0,0.0,0.0,2
最近赤尾店閉まるが早い。今日は生姜焼きの気分だったので20時15分頃行ったんだがもうしまってた。店の中超満員っぽかったからさっさと閉めちゃったのかな。,0.0,0.2843091395436285,0.0,0.25339327803852313,0.0,0.12750119420869585,0.0,0.0,5
朝から、来年の賀状をデザインしてたわf(^_^; でも私は喪中ですが,0.2827615204571949,0.10742722841107623,0.14024804124429682,0.05814383596528708,0.0,0.0,0.0020541754865756007,0.0,-1
あの頃の演奏を聴きながら、おバカな仲間＆先生に会いに成田へ向かうなう♪ #NowPlaying 「ブルーホライズン」より　Ⅱ.リヴァイアサン・アゲインスト・クラーケン　Ⅲ.ブルーホエール - 銚子市立銚子高等学校吹奏楽部,0.44387258596252555,0.04125711807097643,0.38942451803325395,0.0,0.0,0.0,0.0,0.17017371711848875,3
只今福生。いざ横田基地横16号線沿いへー！楽しいにきまってる♡,0.6005832447251025,0.0,0.6438375198977843,0.0,0.0,0.0,0.0,0.045056626986371986,2
洛匠のわらび餅を確保☆ (@ ジェイアール京都伊勢丹) [URL],0.4203214569040197,0.0,0.17756952763527226,0.0,0.0,0.0,0.0,0.05230167239007277,0
これを本気でエロスレーブと読んでいるオヤジがいた。ぐりんぱにて [URL],0.12663206936152743,0.0,0.060204653903011135,0.18609178819923755,0.049117305627112674,0.0,0.20459346394669847,0.029662282276391894,6
宇宙人を作ってるんだって  @ ボーネルンド Bornelund あそびのせかい たまプラーザ テラス店 [URL],0.19576552988938242,0.0,0.13087026762453774,0.4725881213036468,0.0,0.012554384199001414,0.07207010197709271,0.0,-1
[USER] 最近はこちらの方にはいらっしゃっているのですか？,0.08621166615626197,0.0,0.1419065790656591,0.19098161560068735,0.0,0.04660756971532635,0.0,0.048158150512899345,6
都市大新聞会のfacebookでユニークアドレスを取得しました。よろしくお願いします！ [URL] #toshidai,0.41756853997730503,0.0,0.5879265024720315,0.0,0.0,0.0,0.0,0.24398336636184564,3
なんか天皇陛下が来てらっしゃるっぽい！人がたくさん！ ( JR東北線 仙台駅 [URL] ) #tspot,0.4178007114045691,0.0,0.21765591372176213,0.4434803716089351,0.0,0.0,0.0,0.02862796190768378,-1
[USER] こうゆうの見ちゃうと結婚式憧れちゃうねー╰(*´︶`*)╯♡,0.39576297216519596,0.038545340509221614,0.47650561084827076,0.0,0.0,0.0,0.005216232437809242,0.0,-1
[USER] 高島さんの顔くり抜いて貼り替えたらいいねwwwほんすた逢えた？？,0.5992645155788205,0.0,0.13711813735056408,0.2902105226139713,0.0,0.0,0.0,0.037462906816148625,-1
労働終了なう(*ω*)ﾉﾞ長い一日だった☻ 明日はSeaだ(´Д` ) でも遊びは大丈夫‼ シャキー(･`ω´･)ーン,0.47546234190091125,0.004801152777067323,0.4167963408136252,0.0,0.0,0.08795001936430624,0.0,0.08422789748959685,3
ドラゴンタトゥーの女、主演のルーニーマーラーですが、かなりヤル気ある。観た人は分かると思うが、Macが欲しくなります。サブリミナル的効果が効果的です。,0.30870237340842477,0.0,0.4163743262811875,0.21159543811752418,0.0,0.07630105462049784,0.06393857206882085,0.2070856352516125,-1
[USER] 行きは確かバス出てるよ( ´ ▽ ` )ﾉ マイステイズ浦安だか浦安だとランドからめちゃくちゃ近いんだどいつも部屋空いてないんだよね（；＿；）,0.02066065844713683,0.422807958068571,0.12326017981644136,0.017830403603068985,0.0,0.0,0.0,0.0,5
鹿児島本線の学生乗車率ハンパないw きっときっぱーも学生もお互い邪魔だろうねw,0.008406561014795488,0.11760462857956677,0.0,0.3079997461488805,0.0005821734954639902,0.09904115136860983,0.1704723942685764,0.0,6
iOS5、タッチする指の本数でいろいろ出来ると聞き試してみましたが、指紋・手の汚れで逆に画面が凄く見づらくなるような…そのうちにiPad専用の手袋とか出てくるんだろう。おそらく。,0.0,0.24466610177386375,0.10726999923742586,0.21436116223390603,0.0,0.3647810074395034,0.08163385264262331,0.0,5
日本橋Brothersなう。ダブルチーズバーガー最高♪ バンズもサクサク。パティもめちゃくちゃ柔らかくて、バーベキューソースも旨い！ No.1ハンバーガーだな！ [URL],0.8461460113146421,0.0,0.32121486098614727,0.25274122829178813,0.0,0.0,0.0,0.38269937137984067,1
両替して感じる…彼と相談した金額たまか…絶対足りないΣ（ﾟдﾟlll）うん。足りる気がしまてーん。 [URL],0.0295138093163032,0.3003381829992592,0.021639492552801752,0.07230833432030755,0.0,0.09217489111784051,0.08490236242733447,0.0,5
エステの帰りです。 神奈川県横浜市港北区篠原町２９７３ [URL],0.06699942829353735,0.06908977949398142,0.0518362098782667,0.03699986175623744,0.0,0.0,0.0,0.0,-1
[USER] クサイと言われたら、屁をこきました。 でごまかせ,0.004413416860510209,0.11703239285328373,0.0,0.06962334840136447,0.0,0.07398195525040373,0.14992087460057307,0.0,6
ニラモヤシ定食。モヤシ〜 (@ 小だるま 神戸元町店) [pic]: [URL],0.26157812950475845,0.0,0.2543674829295873,0.017066615657278326,0.0,0.0,0.0,0.022391534692019318,6
バルツ９到着。『鉄拳』見るです (@ 新宿バルト9 (WALD9) w/ 2 others) [URL],0.47592003391245835,0.0,0.6585659610785088,0.0,0.0,0.0,0.0,0.0,2
アウトドア・ウィスキーフェスティバル。お酒の試飲できますよー。雨は降ったりやんだりです。 [URL],0.38896546859521347,0.0,0.4174397779618027,0.0,0.0,0.0,0.0,0.08887356664601585,3
正解！白鳥動物園でした。 RT [USER] ひょっとして白鳥動物園？RT [USER] ゾウが近い！ [URL],0.5684302573982647,0.0,0.2912827503864237,0.4493445750035067,0.0,0.0,0.0,0.11291906752140021,1
[USER] こないだPC買い替えてサクサク動くようになったからましだったかも。アドレス帳とメールのやり取りは生きてたよ。iOS5にして緊急地震速報ついたし反応良くなって私は(=´∀｀)人(´∀｀=)だよ。,0.4156216292102591,0.0,0.036548517215618505,0.3452763682797666,0.0,0.21377347080869077,0.1340841017877476,0.12233018235247038,6
今日群大に電話しました。「訓告について意見はあるが学内のことを、外から文句は言わない。が、早川マップは大変役に立たせていただいているので、是非その先生の功績を表彰してほしい。」とRT[USER] 私は、群馬大学の早川由紀夫教授が火山灰拡散予測を応用して放射性物質の拡散,0.06269287919705244,0.0,0.38820748545688305,0.17202554599212336,0.06906100247189671,0.01452331571069298,0.13873707263815893,0.3334925319627673,4
お好み焼きつくった(￣▽￣) Mr.andみせすスミスおもしろい♡  東京暑い～,0.7847872342123617,0.0,0.10697256284272691,0.12818341632675004,0.0,0.0,0.0757880511961311,0.06398559330333023,-1
ほんと泣きたい いないし 迷うし いやあたしは迷ってない…！！！！,0.14537757481685287,0.48200395288349496,0.17848345932860832,0.0,0.007945302978833358,0.0,0.0097131896981509,0.20383719907683578,-1
IKEAきたよー！長蛇の列★笑 しょうごパパママとみくゆうりちゃんときたよー！わくわく(*^^*),0.7647642443384414,0.0,0.766894163887819,0.09110668174143484,0.0,0.0,0.0,0.1976515699705131,2
sudogenki「人を判断しない人」であれば、その人はきっと魅力的だと思います。あの人はこうだ、あの人はどうで、この人はああで・・・と、意味のない判断をしない人です。,0.011337950937605437,0.03318434226545447,0.11522352964297805,0.0,0.0,0.12623280155930083,0.19681502896198072,0.04502457912606543,6
[USER] [USER] うーん悩ましいところです。こんなんどうでしょ？(^_-) [URL],0.0,0.0,0.12884897921859623,0.2111017825765161,0.0,0.15386944075394146,0.0,0.05016461956300136,6
[USER] [USER] ようわからんけど(笑)わかったd=(^o^)=b,0.22103763107766383,0.002581869946338042,0.008691433428821574,0.12868248843623262,0.0,0.0,0.004749271933413057,0.10928400956109506,6
位置情報をグーグルマップに表示できるかテスト！ 誕生日プレゼント募集中！,0.2184807429972134,0.0,0.581258364256567,0.0,0.0,0.03359458576445111,0.0,0.0023481406076854786,-1
本土出身の名護市民、おまけにうちなぁムーク、沖縄に住んで25年、辺野古に基地を持ってこざらず得ないならない、税金安くするなんていいと思ってしまう。今日この頃です。,0.04889737764482171,0.0,0.18458439750593594,0.17862727177551477,0.0,0.17711378763076643,0.1002494925464916,0.0,-1
ジャックアンドベティでアンダーグラウンド観てきた 悲しいのに楽しいぞなんだこれ！ パンフレット買ってしまった！,0.6932990742710657,0.0034595516633967346,0.32891677847432715,0.1813587381174029,0.0,0.0,0.0,0.020182769876672474,1
ﾑｹﾞにも出来ない立場の人がいて、素晴らしい人がいて、困る。 あたしは、何様かな？ おっぱいバレーじゃ、 ないよ。。,0.13526319133897582,0.29777451098691804,0.15749837760120816,0.1757709818257959,0.0,0.06631591358991906,0.13160773083814728,0.13034502258829614,-1
[USER] 何と、寄ろうk(ry 今は国道136号を下っているところですw,0.1569917993965899,0.0,0.3648432780227517,0.016848099815230323,0.0,0.0,0.0,0.0,4
スタバ眠ぃ。。ここのスタバ来ると、いつもいるおじさんがいる。 ピアスじゃらじゃら、指輪ギラギラ、ファーもふもふ。さすが埼玉ww,0.3713888867986239,0.0,0.0,0.2982606145541578,0.0,0.0,0.0,0.21694249414425917,0
いきたいなー。  “[USER] LIVEのお知らせ☆ 岡本真夜 Acoustic Live 2012  2012年 1月14日 (土)    大阪 umeda AKASO 2012年 1月22日 (日)    東京・日本橋三井ホール  お待ちしてます♪”,0.3936076429815326,0.0,0.7320837512669979,0.0,0.0,0.0,0.0,0.4301129827203514,2
いろいろ忙しい。いっぺんにいろいろなにやらかにやらあーでもないこーでもない。,0.04074871256782053,0.3476053623464715,0.19021459436944177,0.0445059422585716,0.001159359135122156,0.19513698946526678,0.2891123102966377,0.05719200234682691,5
川崎亜沙美 カーネーション以外で初めてみたけど可愛らしい子やな サバサバ系岸和田娘ってかんじで 岸和田少年愚連隊のヒロインやったんや,0.38204733773596333,0.0,0.04646035158646682,0.3602368495620866,0.0,0.0,0.0,0.0,0
真夏のSounds good ! 14枚でフィニッシュでした(´･_･`)今日夜勤じゃなかったら20枚はいってましたね。,0.6177862391702422,0.1094575992675887,0.07818607470611456,0.15638847871632178,0.0,0.0,0.0,0.0,1
ビジホの有料チャンネルは早送りができないのが大きな欠点ではなかろうか？,0.0,0.1869993134432323,0.0,0.0699538853975377,0.05215594711462036,0.10155028020120524,0.1271750582149275,0.0,-1
[USER] LAWSONとBOOK・OFFもいってますよ～(ゝω・´★),0.39884284453285884,0.0,0.5115333855197163,0.011273193978635257,0.0,0.0,0.0,0.04517635268108303,3
尚君に貰ったiPodがこんなに役にたつなんて。父サンキューです。,0.46347410241553294,0.02315216104993452,0.012913602056659982,0.35309611458225115,0.0,0.0,0.00738488302078364,0.14676990676003945,0
累計300pt達成！ お小遣いアプリAskSmart.ly [URL],0.5937004203408773,0.0,0.2522438682827391,0.07760834046447476,0.0,0.0,0.0,0.16831931204352496,-1
七五三の撮影準備まち (@ fudan cafe) [URL],0.17872443596480966,0.0,0.3629629115291381,0.0,0.0,0.0,0.0,0.0,4
始まりました～(*^o^*)どうやら大阪出身のシンガーさんみたいです☆,0.5469679490936117,0.0,0.6105790958696988,0.0,0.0,0.0,0.0,0.2815290828451275,2
体調のことは全く忘れることはできんけど、頭の片隅に置いとこう。ほーんと1番隅っこの方に。在るか無いか分からないくらいに。 ていうかあんな電車で爆睡したんはじめて。頭うったし、それでも寝るって…最近眠気に困るね。その時は幸せだけど。,0.14142648002349,0.3527397603064891,0.035395189830200964,0.2700683457759457,0.0,0.27307417309364834,0.3499369863037494,0.0,5
月末は湯浅のオバセでアンカー落として釣り(^_^) 仕掛け作らなきゃ‼,0.32341449414030327,0.0,0.6966428953063685,0.0,0.0,0.0,0.0,0.0659011172926711,2
はよ帰りたい。 練習したい曲があるのに、まだバイト終らん。 客全員帰れ今すぐ！ タクシー勝手に呼んだろか,0.0,0.49288332798836815,0.17064206142871635,0.0,0.25832913245171074,0.1461399985805627,0.2498679361472792,0.0,5
Tokyo Station in Evening glow  @ 丸の内オアゾ (Marunouchi oazo) [URL],0.3121406502031319,0.0,0.16089852225477982,0.0,0.0,0.0,0.0,0.0,6
嵐の元を強制送還！チビどもだけ残りひと時時間。今夜は寝ます。手が痛い。ロキソニンセットOK。おやすみです。,0.24035952708933953,0.44307005235596314,0.3347642358743294,0.11010398194584968,0.09630315839156496,0.18138972777089304,0.07433371484630474,0.034326416707102805,6
下痢になったら出勤停止か…今日のあたしよく頑張ったな明日はメモ帳持っていこう全然頭に入ってない,0.06881904667652813,0.4204169104346461,0.02238968957142116,0.015136721868505912,0.13228224643914038,0.21024617677317242,0.2847747010649358,0.0,5
Googleマップで案内されたティンマシンは昔の住所だったヽ(´o｀；,0.11156357746031594,0.08082341473837425,0.0,0.28338233171954624,0.0,0.0,0.0,0.0,6
おはようございます♡札幌はまたマイナス10℃…(´･_･`)寒すぎ 今月のチャンス時期に仲良し出来ませんでした。試みるんだけど夫が…これで二ヶ月連続タイミングが取れませんでした。さすがにへこむよぉ(T_T),0.09492548661557755,0.6607723483843295,0.11369115357974953,0.11639445715272015,0.0,0.27775996045765844,0.18789205506293985,0.05084631545154692,5
渡辺俊美さん、かっこいいっす！ @ カーゴ カルトにタッチ！ [URL],0.6903472401319922,0.0,0.3852129405012702,0.2134774127073505,0.0,0.0,0.0,0.23535205133605455,1
[USER] ほら、一人げと‼Ｋチーム\(//∇//)\見たい\(//∇//)\THEミーハー…ヤッホー‼,0.44522038879383885,0.0,0.8410452804173484,0.0,0.0,0.0,0.0,0.11858235425934213,2
缶コーヒーホット買ったら生ぬるかった コケるしぬるいし曇り立ちだしもう帰宅しようかな(´Д` ),0.06116490502938266,0.36714354159414053,0.01837834611883471,0.07816184605546486,0.0,0.12519971352757395,0.18561811181261437,0.0,5
本日のふじてん…レディースデイなぅ！＼(^o^)／ [URL],0.556043347382194,0.0,0.4966176304702208,0.026056324328759824,0.0,0.0,0.0,0.0,3
遠野風の丘 釜石まであと少し。 日の出がみれました。 [URL],0.4689925918730347,0.0,0.26413693866037247,0.06015261484843105,0.0,0.0,0.0,0.0,0
ハイ。了解。“[USER] うーむよくないなぁ。草臥れてるな。秋になったら出稼ぎに行くからまた飲みましょうよ  RT [USER] あさって戻ります。最近、うま～なもの食べる気力なしです。”,0.028370776439172088,0.4967701251730677,0.11125410391164794,0.0,0.04953341293232788,0.12232978874245504,0.23609581729762874,0.07834391324151956,-1
あたしのiPhoneはソフトバンク宛でも文字化けします。孫さんなんとかして！それともジョブス氏に言うべき？,0.004818461511609666,0.005432927941567868,0.1535817595192031,0.30971510062488605,0.09678822185300434,0.1285125815220467,0.03869426642677164,0.39151649719878184,6
今日は最後の授業。 なんかあっさり終わりました。 こんなもんですかねw,0.2895617793764124,0.13241735093123372,0.12392540189646256,0.22831317143722177,0.0,0.017902784357036176,0.0,0.06633716132222005,6
カイロプラクティック１５／２５カイメ雨降ってる (@ 北総整骨院) [URL],0.05306426378930674,0.2379544990433051,0.11474987487368596,0.16524634674688576,0.0,0.08704910495912847,0.009199032027547103,0.015834552638007912,6
[USER] どこで公演するの？多分近いな～でもakbしかに興味ないし、行ってもおばさんだし。。,0.004915614294280554,0.09799972265029668,0.37925747206919985,0.0,0.0,0.09421347763361447,0.0143512295379198,0.0,4
[USER] 富士山の美しくも荒々しい強さは女神様っぽい。気をつけまーす(￣^￣)ゞ,0.46729731099957456,0.0,0.20020275213733937,0.24651601465060508,0.0,0.0706733748207731,0.0,0.34000619059529047,1
ほぅ… QT [USER] 今日のGoogleロゴは南米の作家ホルヘ・ルイス・ボルヘス。日本では「幻獣辞典」が有名。ガンダムの最後に出てくる宇宙要塞ア・バオア・クーは、「幻獣辞典」に登場する「勝利の塔を守る透明の怪物　ア・バオ・ア・クゥー」からの引用,0.2040931453979929,0.0,0.1040594626719152,0.16906256177010223,0.0,0.0,0.0,0.1761382929500284,6
スーパードライ、ケース買い‼ (@ スーパーセンタートライアル 宇都宮店) [URL],0.5090487949166581,0.0,0.5466806626225063,0.05493979423507341,0.0,0.0007953386476926536,0.0,0.0,3
マジでアプリ反応しね…腹立つ ネットのやと読み込み遅いし反応悪いからうちまちがい多くなるし…イライラするなぁ,0.0,0.16021292008253812,0.0,0.04800138728828392,0.8453356967148561,0.07308521847250804,0.7762145227678778,0.0,5
昨日、観てきました！オジサンには眩しいくらい純粋な映画だった！ [URL],0.5965660595549165,0.002696316599001412,0.04808371476251742,0.16974153267059866,0.0,0.0,0.0,0.15694213286162914,-1
深夜のウォーキング中…山形県民にはおなじみの地場スーパー…でも東証1部上場企業 [URL],0.08039679613311626,0.010337661687823064,0.12814243073711357,0.14662240575676133,0.0,0.08906688937658251,0.0,0.1042590299456833,6
かぞえうたは、良かった！ (@ JR東海道新幹線 掛川駅) [URL],0.7175176439263323,0.0,0.06856689541454185,0.09623702095201445,0.0,0.0,0.0,0.12015688872460144,1
[USER] 教育委員会からいつ呼び出しかかるかわかんないんだよねー♪(´ε｀ )今週中がありがたいっちゃありがたい。四年間ありがとう。,0.6778716268729629,0.0,0.21604206241949422,0.006748612307494528,0.0,0.0,0.0,0.4703342816905565,1
[USER] [USER] 本当に凄いスケジュールですね( ；´Д｀)頑張ってくださいd(￣ ￣),0.17522189302449706,0.09151288036769997,0.4436499948796274,0.3857413685566584,0.0,0.009794211753047864,0.0,0.0,-1
ガーン(￣◇￣;)早くも店内、、、スッテンテン、、、否‼まだまだ、今宵はこれからです！よろしくお願いしまーす！、、、しかし、暇だなぁσ(^_^;),0.016200244473586534,0.29523688730561976,0.3124276762595894,0.11387870362922214,0.0,0.12915091723487498,0.10752847558968398,0.0,-1
トレンドに杉並高校でてる！ 杉校吹部出身なのに見なかった、忘れてた、ところで2年前の人間ってpvとか映れるのかな？無理か（＾∇＾）,0.14498125108361234,0.052738299274910604,0.21308958491847646,0.3812884642047689,0.0,0.15563348928278956,0.0,0.0,6
てびちそば (with [USER] at 南ぬ天) [pic] — [URL],0.30072442121894066,0.0,0.15846467028170658,0.0,0.0,0.0,0.0,0.00021200884348866598,6
#alaskanmalamute MIKU&NENE 何してんの？ What are you doing?  @ Snowcafe [URL],0.13725741810322972,0.0,0.050125940457334935,0.4017955924493036,0.010832552104315055,0.0,0.0,0.12945954616163924,-1
準備していない時に、思いがけず決断は迫られる。 人生で大切な決断は、いつだって、そうだ。,0.0,0.3262207071542588,0.16719320014517333,0.18657748057614504,0.02998630471761728,0.37825916110643915,0.06979299392792901,0.2645996227558802,5
神保町スマトラカレー  @ スマトラカレー 共栄堂 [URL],0.22426473410651854,0.0,0.3336871506746588,0.0,0.0,0.0,0.0,0.0,4
yumericaTVによる番組の最後に、めとろポリスのLIVE告知をしてくれました。3月30日神戸へラバラウンジの告知です。ご覧あれ [URL],0.5676367928282173,0.0,0.3828609393695096,0.11074980668105426,0.0,0.0,0.0,0.1330425172733175,3
[USER] どうやら朝10時頃からの番組で、1分くらいのキリンのスポットらしいよ。,0.25053921234408616,0.0,0.12084648854916576,0.42364566587614405,0.0,0.0,0.0,0.12239330516567948,6
約15分の危険運転のち、無事到着。 policeたくさーん!!!,0.46107269204157086,0.11463538484103779,0.21940140854506948,0.008465180711276271,0.04612320493969239,0.05251651281271595,0.02220327323798329,0.005832243634687944,0
今日も新年の御挨拶で、客先巡り。昨日は帰って来れなかったので、今日は寄り道しないで帰って来た。 いやぁ、寒い。,0.2861646047913281,0.26981208079821856,0.11893386086571087,0.018724767734310012,0.0,0.0,0.21974048432387736,0.22350982241506637,6
改装オープンした天神北のダイエーをブラブラしていたら、6階でなぜかFSSのフィギュア発見。!!と思ってよくよく見たらボークス福岡だった(^_^;) [URL],0.2515876512316183,0.027393031799534562,0.0,0.46753761584483716,0.0,0.0,0.0,0.0,6
通夜での大役、なんとか終了。人前で話すのは苦手だ…。テンパってカンペ棒読み…,0.078644607796749,0.2732052207318233,0.0,0.010289249304031578,0.0,0.23451754121645166,0.1534380246617628,0.0,5
やつはしがさっそく狩りに出かけた！！ヤツが狩りに出かけると、あたしとは違う世界に行く事になる♪(´ε｀ ) モンスターを倒したら、モンスターの肉を焼く係があたしψ(｀∇´)ψ,0.43410755226403436,0.0,0.2584622989116792,0.12478896604579588,0.0,0.07549436148418076,0.027286719157813888,0.2149795009862087,0
[USER] なんか、「信じるモノは、テメェで決めろ‼」的な感じでw,0.22413844409951272,0.0,0.15892906696253567,0.3031345762606356,0.0,0.0,0.023615506363471327,0.1853237586079072,6
避暑中w 天気今ひとつなので、台風来るし、洗車断念（笑） [URL],0.05403376667185812,0.24424123024415365,0.0,0.06815447305479504,0.0,0.19493539265949017,0.06860287213908697,0.0,5
[USER] 多分そうだね。（笑） だからこれからマッサージ行って来るなり。,0.023813096262325036,0.0,0.3586638694245701,0.04502737792408799,0.0,0.0,0.0,0.16923308991093283,4
思い出した。 まくらカバーを買うんだった。  ついでにシーツも買うか。,0.3120052770448548,0.0,0.45213097239083716,0.005066074935193182,0.0,0.0,0.0,0.06909854117326708,-1
カタンだと?! “[USER] 今月15日土曜日にさとし宅カタンオフやります！カタン以外のパーティーゲーもやる予定なので参加者募集なうー”,0.4290839995387736,0.0,0.8132107562420835,0.21743069925069455,0.0,0.0,0.0,0.05821430658304579,-1
名古屋なぅ☆相変わらず、新幹線の中は混雑(゜ロ゜)ごはんにしよう☆,0.32481033506034823,0.007112131533352917,0.33780578187115234,0.020331054399728998,0.0,0.08333858803004436,0.021212434706345738,0.04877022180778627,-1
夏が過ぎたと思ったら群馬の山じゃ雪が降った！　何じゃこりゃぁ(;´д｀),0.0,0.23531124366554634,0.0,0.4705691156158457,0.0,0.4737245789945918,0.02001750464894292,0.0,5
[USER] あ、ご丁寧にありがとうございます！ 友人のリツイート見てたら面白い記事があったのでついw  俺全然ツイッター使いこなせてなくて浮上してないんですよねーw あ、フォローさせて頂きました！ 勝手にごめんなさいw また面白い呟きあったら、またリツイートさせて下さいw,0.7464991292716369,0.04040427906298201,0.3565357678532694,0.14512120784626323,0.0,0.0,0.0,0.34151858241524763,1
偶然にも、式を終えた新郎新婦をキャッチ‼ おめでとうございます＼(^o^)／ [URL],0.7747906751684962,0.0,0.22312843884183914,0.3625229648355566,0.0,0.0,0.0,0.2675086739777416,-1
[USER] [USER] ほんとだよ。なぜに冷蔵庫だけ！？  昨日買ったばかりの食材どうしてくれるんだろうね。。＿|￣|○,0.013401259770373349,0.23157527853389745,0.0,0.3637732220215038,0.1690089417080948,0.15992734446531112,0.23836454921539044,0.12533620485259495,5
自販機発見!! クリスタルガイザー購入。 買える時に買っておかないと… この先不透明なので。,0.37051850047889867,0.011910548878530656,0.34509825227592644,0.34409773914857206,0.0,0.24139970895417145,0.014408452412282407,0.0997457052382148,6
[USER] アカウントいったら設定押すの？それとも自分のユーザー名？,0.0,0.033293528022211284,0.05446911075329411,0.1694941895176465,0.02633433337906214,0.0930753466532024,0.0,0.0,6
[USER] そうだった！仕事だ！さみしいけどがんばります(^ ^),0.39688958696136817,0.1538736390338142,0.5256663448262756,0.041407690354991374,0.0,0.0,0.0,0.15080635436900483,3
